resolved;question_uid;answers_count;answer_uid;date_time;time_difference;time_difference_rank;solution;len;len_rank;wordcount;wordcount_rank;avg_chars_per_word;avg_chars_per_word_rank;sentences;sentences_rank;avg_words_per_sentence;avg_words_per_sentence_rank;longest_sentence;longest_sentence_rank;views;views_rank;loglikelihood;loglikelihood_ascending_rank;loglikelihood_descending_rank;F-K;F-K_ascending_rank;F-K_descending_rank;upvotes;upvotes_rank;has_links;has_code_snippet;has_tags
False;;8;202.6;06/09/11 09:29;7136700.0;4;False;149;6;27;5;5.52;4;1;8;27.00;1;27;1;908;6;0.01;4;6;407.94;3;6;0;6;False;False;False
False;;8;202.7;06/09/11 21:07;7094820.0;3;False;227;3;41;3;5.54;3;3;3;13.67;6;16;7;906;8;0.02;6;3;6.033.413;6;3;0;7;False;False;False
False;;8;202.8;07/09/11 08:36;4547880.0;2;False;173;4;32;4;5.41;5;2;5;16.00;4;25;2;907;7;0.01;5;7;4.508.500.000.000.000;4;5;0;8;False;False;False
False;203;3;203.1;10/09/11 08:31;2562660.0;1;False;86;3;15;3;5.73;2;1;2;15.00;3;15;2;475;2;0.00;1;3;226.26;1;3;0;2;False;False;False
False;;3;203.2;10/09/11 08:33;2562780.0;2;False;110;2;21;2;5.24;3;1;3;21.00;2;21;1;481;1;0.01;2;2;287.6;2;2;0;3;False;False;False
False;;3;203.3;12/09/11 14:42;7855320.0;3;False;567;1;89;1;6.37;1;10;1;8.90;1;15;3;473;3;0.11;3;1;15.336.810.000.000.000;3;1;1;1;False;False;False
False;204;5;204.1;12/09/11 14:32;2400.0;1;False;157;4;24;5;6.54;1;3;3;8.00;1;15;5;870;4;0.01;1;3;47.133.000.000.000.000;2;4;0;1;False;False;False
False;;5;204.2;12/09/11 15:43;6660.0;2;False;731;1;124;1;5.90;3;9;1;13.78;4;31;1;873;2;0.17;5;1;20.075.842.000.000.000;5;1;0;2;False;False;False
False;;5;204.3;12/09/11 15:45;6780.0;3;False;434;2;67;2;6.48;2;4;2;16.75;2;25;2;870;5;0.05;4;2;12.653.425.000.000.000;4;2;0;3;False;False;False
False;;5;204.4;12/09/11 17:31;13140.0;4;False;133;5;28;4;4.75;5;2;5;14.00;3;22;4;871;3;0.01;2;4;37.927.000.000.000.000;1;5;0;4;False;False;False
False;;5;204.5;13/09/11 11:43;7524540.0;5;False;193;3;34;3;5.68;4;3;4;11.33;5;23;3;905;1;0.01;3;5;5.316.287;3;3;0;5;False;False;False
False;205;6;205.1;09/09/11 12:14;10200.0;1;False;317;3;53;4;5.98;1;4;3;13.25;4;19;4;1629;5;0.04;4;2;8.509.775.000.000.000;4;3;0;1;False;False;False
False;;6;205.2;09/09/11 13:37;15180.0;2;False;230;5;39;5;5.90;2;3;5;13.00;5;22;2;1628;6;0.03;2;4;6.266.800.000.000.000;2;5;0;2;False;False;False
False;;6;205.3;09/09/11 14:26;18120.0;3;False;451;1;77;1;5.86;3;4;4;19.25;2;25;1;1640;1;0.04;5;3;13.607.175.000.000.000;6;1;0;3;False;False;False
False;;6;205.4;09/09/11 14:52;19680.0;4;False;409;2;77;2;5.31;5;5;1;15.40;3;21;3;1631;4;0.06;6;1;11.350.160.000.000.000;5;2;0;4;False;False;False
False;;6;205.5;12/09/11 10:29;7866300.0;6;False;307;4;60;3;5.12;6;5;2;12.00;6;17;5;1639;2;0.03;3;5;803.29;3;4;0;5;False;False;False
True;;6;205.6;14/09/11 16:09;456300.0;5;True;102;6;18;6;5.67;4;2;6;9.00;1;11;6;1632;3;0.01;1;6;212.12;1;6;0;6;False;False;False
False;206;1;206.1;14/09/11 16:12;2160.0;1;False;255;1;32;1;7.97;1;1;1;32.00;1;32;1;269;1;0.01;1;1;8.582.900.000.000.000;1;1;0;1;True;False;False
False;207;3;207.1;21/09/11 10:50;39900.0;1;False;100;3;19;3;5.26;3;1;3;19.00;1;19;1;311;2;0.01;1;3;2.750.200.000.000.000;1;3;0;1;False;False;False
False;;3;207.2;23/09/11 04:02;188220.0;2;False;318;1;52;1;6.12;1;5;1;10.40;3;19;2;312;1;0.02;2;1;8.852.660.000.000.000;3;1;0;2;False;False;False
False;;3;207.3;23/09/11 11:25;214800.0;3;False;239;2;42;2;5.69;2;3;2;14.00;2;19;3;310;3;0.02;3;2;7.332.700.000.000.000;2;2;0;3;False;False;False
False;208;5;208.1;21/09/11 10:54;30600.0;1;False;483;1;69;2;7.00;1;3;3;23.00;4;39;1;515;1;0.05;4;1;12.677.800.000.000.000;5;1;1;1;True;False;False
False;;5;208.2;23/09/11 03:54;178200.0;2;False;61;5;13;4;4.69;4;2;4;6.50;3;12;5;511;4;0.00;1;4;140345;1;5;0;3;False;False;False
False;;5;208.3;23/09/11 11:26;205320.0;3;False;170;4;13;5;13.08;5;1;5;13.00;5;13;4;514;2;0.00;2;5;44.968.000.000.000.000;2;4;1;2;True;False;False
False;;5;208.4;26/09/11 05:53;444540.0;4;False;429;2;77;1;5.57;2;8;1;9.62;1;25;2;513;3;0.05;5;2;11.917.618.000.000.000;4;2;0;4;False;False;False
False;;5;208.5;26/09/11 11:47;465780.0;5;False;346;3;64;3;5.41;3;7;2;9.14;2;17;3;510;5;0.03;3;3;9.555.746;3;3;0;5;False;False;False
True;209;3;209.1;26/09/11 13:59;21600.0;1;True;467;1;37;1;12.62;3;2;2;18.50;3;20;1;4254;1;0.01;3;1;14.312.250.000.000.000;3;1;0;1;False;False;False
False;;3;209.2;26/09/11 14:15;22560.0;2;False;77;3;14;3;5.50;2;2;3;7.00;1;9;3;4245;2;0.00;1;2;223.14;1;3;0;2;False;False;False
False;;3;209.3;26/09/11 14:20;22860.0;3;False;98;2;17;2;5.76;1;3;1;5.67;2;11;2;4239;3;0.00;2;3;25.802.130.000.000.000;2;2;0;3;False;False;False
False;210;13;210.1;12/09/11 12:18;10517640.0;9;False;140;11;26;11;5.38;9;3;6;8.67;2;17;8;1023;4;0.01;2;10;41.259.130.000.000.000;3;11;0;1;False;False;False
True;;13;210.2;12/09/11 14:30;10525560.0;10;False;206;10;33;10;6.24;6;3;7;11.00;10;13;12;1022;5;0.01;3;11;5.786.999.999.999.990;5;9;0;2;False;True;False
True;;13;210.3;12/09/11 15:42;10529880.0;11;False;262;8;48;5;5.46;8;3;8;16.00;8;21;6;1021;7;0.02;5;4;745.85;6;8;0;3;False;True;False
False;;13;210.4;12/09/11 17:24;10536000.0;12;False;287;7;48;6;5.98;7;2;11;24.00;5;33;3;1022;6;0.02;6;5;807.97;7;7;0;4;False;True;False
True;;13;210.5;12/09/11 17:41;10537020.0;13;False;321;5;41;8;7.83;1;3;9;13.67;9;20;7;1032;1;0.02;7;6;8.275.413.000.000.000;9;5;0;5;True;False;False
True;;13;210.6;26/09/11 21:36;4157520.0;1;True;343;3;49;4;7.00;3;5;3;9.80;1;14;10;1024;3;0.02;8;7;873232;11;3;0;6;False;True;False
False;;13;210.7;26/09/11 21:39;4157700.0;2;False;216;9;41;9;5.27;11;2;12;20.50;6;30;4;1032;2;0.02;9;8;523405;4;10;0;7;False;False;False
False;;13;210.8;27/09/11 12:57;4212780.0;3;False;325;4;61;3;5.33;10;6;1;10.17;13;22;5;1016;9;0.03;11;2;8.379.763;10;4;0;8;False;False;False
False;;13;210.9;27/09/11 13:50;4215960.0;4;False;1386;1;105;2;13.20;13;4;4;26.25;4;66;1;1018;8;0.03;12;3;35.346.475;13;1;0;9;True;False;False
True;;13;210.10;27/09/11 15:12;4220880.0;5;False;320;6;42;7;7.62;2;4;5;10.50;11;17;9;579;12;0.02;10;9;8.263.050.000.000.000;8;6;0;10;True;False;False
True;;13;210.11;27/09/11 18:11;4231620.0;6;False;97;13;15;13;6.47;4;3;10;5.00;3;6;13;580;10;0.00;1;13;245.96;1;13;0;11;False;False;False
False;;13;210.12;29/09/11 09:53;4374540.0;7;False;741;2;118;1;6.28;5;6;2;19.67;7;35;2;580;11;0.12;13;1;20.924.813;12;2;0;12;False;True;False
False;;13;210.13;29/09/11 11:51;4381620.0;8;False;108;12;21;12;5.14;12;2;13;10.50;12;14;11;578;13;0.01;4;12;3.071.050.000.000.000;2;12;0;13;False;False;False
False;211;5;211.1;13/09/11 17:31;11220.0;1;False;184;4;34;3;5.41;4;3;4;11.33;5;23;3;545;3;0.01;2;3;4.490.287.000.000.000;2;4;0;1;False;True;False
False;;5;211.2;13/09/11 22:47;30180.0;2;False;6249;1;139;2;44.96;5;4;2;34.75;3;92;1;548;2;0.05;4;2;146.417.625;5;1;0;2;True;True;False
True;;5;211.3;14/09/11 11:42;76680.0;3;True;188;3;31;4;6.06;2;4;3;7.75;1;12;4;549;1;0.01;3;4;5.420.325;3;3;0;3;False;False;False
False;;5;211.4;15/09/11 15:40;177360.0;4;False;72;5;12;5;6.00;3;2;5;6.00;2;7;5;539;4;0.00;1;5;18.735.000.000.000.000;1;5;0;4;False;False;False
False;;5;211.5;10/10/11 08:21;2311020.0;5;False;1882;2;225;1;8.36;1;8;1;28.12;4;48;2;533;5;0.41;5;1;39.011.768;4;2;0;5;False;True;False
False;212;6;212.1;02/09/11 09:27;300.0;1;False;128;4;22;4;5.82;3;3;3;7.33;1;12;5;683;4;0.01;3;3;3.412.687;3;4;0;1;False;False;False
False;;6;212.2;05/09/11 01:54;7662720.0;2;False;6150;1;668;1;9.21;1;23;1;29.04;3;124;1;696;1;1.56;6;1;144.389.356;6;1;0;2;False;True;False
False;;6;212.3;06/09/11 09:32;10368600.0;3;False;165;3;31;3;5.32;5;3;4;10.33;6;17;3;684;3;0.01;4;4;4.958.387.000.000.000;4;3;0;3;False;False;False
False;;6;212.4;07/09/11 00:59;12929820.0;4;False;43;6;7;6;6.14;2;1;5;7.00;2;7;6;685;2;0.00;1;5;105.14;1;6;0;4;False;False;False
False;;6;212.5;09/10/11 19:34;18439920.0;5;False;346;2;64;2;5.41;4;5;2;12.80;5;24;2;661;5;0.03;5;2;898002;5;2;0;5;False;False;False
False;;6;212.6;11/10/11 11:01;23679540.0;6;False;71;5;15;5;4.73;6;1;6;15.00;4;15;4;653;6;0.00;2;6;179.06;2;5;0;6;False;False;False
False;213;1;213.1;11/10/11 12:34;19560.0;1;False;84;1;17;1;4.94;1;2;1;8.50;1;12;1;516;1;0.01;1;1;152925;1;1;0;1;False;False;False
False;214;1;214.1;19/10/11 12:20;10080.0;1;False;492;1;81;1;6.07;1;4;1;20.25;1;36;1;373;1;0.06;1;1;12.195.075.000.000.000;1;1;0;1;False;False;False
False;215;3;215.1;10/10/11 10:10;2555220.0;1;False;105;2;19;2;5.53;1;2;2;9.50;1;10;2;320;1;0.01;2;2;25.951.500.000.000.000;2;2;0;2;False;False;False
False;;3;215.2;13/10/11 08:33;2808600.0;2;False;503;1;95;1;5.29;2;8;1;11.88;3;24;1;314;2;0.10;3;1;14.050.432;3;1;1;1;False;False;False
False;;3;215.3;19/10/11 20:05;3368520.0;3;False;31;3;7;3;4.43;3;1;3;7.00;2;7;3;309;3;0.00;1;3;81.54;1;3;0;3;False;False;False
False;216;5;216.1;18/01/11 20:03;9900.0;1;False;243;2;40;2;6.08;1;4;2;10.00;5;16;3;593;3;0.02;4;1;743.51;5;1;0;1;False;False;False
False;;5;216.2;18/01/11 23:47;23340.0;2;False;250;1;51;1;4.90;4;5;1;10.20;4;23;1;651;1;0.02;5;2;7.199.879.999.999.990;4;2;0;2;False;False;False
False;;5;216.3;19/01/11 02:38;33600.0;3;False;135;3;26;3;5.19;3;4;3;6.50;1;17;2;599;2;0.01;3;3;3.881.450.000.000.000;3;3;0;3;False;False;False
False;;5;216.4;19/01/11 16:39;84060.0;4;False;47;4;9;4;5.22;2;2;4;4.50;2;8;4;589;4;0.00;1;4;115965;2;4;0;4;False;False;False
False;;5;216.5;19/10/11 22:12;23691240.0;5;False;24;5;6;5;4.00;5;2;5;3.00;3;4;5;433;5;0.00;2;5;44.58;1;5;0;5;False;False;False
True;217;3;217.1;13/10/11 12:49;12420.0;1;True;185;3;30;3;6.17;1;2;3;15.00;2;15;3;379;1;0.02;1;3;497.66;1;3;0;1;False;False;False
False;;3;217.2;19/10/11 10:34;522720.0;2;False;600;1;109;1;5.50;3;6;1;18.17;1;31;1;363;2;0.15;3;1;17.260.963.000.000.000;3;1;0;2;False;False;False
False;;3;217.3;20/10/11 03:13;582660.0;3;False;280;2;48;2;5.83;2;4;2;12.00;3;18;2;360;3;0.03;2;2;8.150.899.999.999.990;2;2;0;3;False;False;False
True;218;1;218.1;27/10/11 10:37;38400.0;1;True;288;1;49;1;5.88;1;2;1;24.50;1;25;1;235;1;0.03;1;1;737365;1;1;0;1;False;False;False
False;219;3;219.1;27/10/11 10:46;13080.0;1;False;300;1;52;1;5.77;1;3;1;17.33;2;23;1;386;1;0.03;3;1;7.817.687;3;1;0;1;False;False;False
False;;3;219.2;01/11/11 15:26;24939720.0;3;False;73;3;16;2;4.56;2;1;2;16.00;3;16;2;381;2;0.00;1;2;203.05;1;3;0;2;False;False;False
True;;3;219.3;01/11/11 16:04;24937440.0;2;True;118;2;4;3;29.50;3;1;3;4.00;1;4;3;379;3;0.00;2;3;30.457.000.000.000.000;2;2;0;3;True;False;False
False;220;7;220.1;12/08/11 09:25;2565840.0;1;False;972;4;168;4;5.79;2;11;2;15.27;6;33;6;2453;2;0.13;4;4;27.869.653.000.000.000;4;4;1;2;False;False;False
False;;7;220.2;15/08/11 11:08;7363980.0;5;False;1079;2;202;2;5.34;5;12;1;16.83;5;47;2;2438;5;0.24;6;2;30.707.737;6;2;0;4;False;True;False
True;;7;220.3;15/08/11 15:50;7347060.0;4;True;1167;1;223;1;5.23;7;9;3;24.78;3;58;1;2497;1;0.27;7;1;33.452.742.000.000.000;7;1;2;1;False;False;False
False;;7;220.4;21/08/11 19:00;6817260.0;3;False;221;7;30;7;7.37;1;2;6;15.00;7;22;7;2449;3;0.01;1;7;47.406.000.000.000.000;1;7;0;5;False;False;False
False;;7;220.5;22/08/11 12:39;6753720.0;2;False;1034;3;188;3;5.50;4;7;4;26.86;2;41;4;2446;4;0.19;5;3;29.448.853.999.999.900;5;3;1;3;False;False;False
False;;7;220.6;02/11/11 13:55;23337960.0;7;False;372;5;70;5;5.31;6;4;5;17.50;4;34;5;2383;6;0.04;3;5;9.942.350.000.000.000;3;5;0;6;False;False;False
False;;7;220.7;02/11/11 14:08;23337180.0;6;False;249;6;45;6;5.53;3;1;7;45.00;1;45;3;2380;7;0.02;2;6;674.56;2;6;0;7;False;False;False
False;221;3;221.1;27/10/11 10:42;4320.0;1;False;70;1;15;1;4.67;3;2;1;7.50;1;10;2;293;1;0.01;3;1;17.613.500.000.000.000;2;2;0;1;False;False;False
True;;3;221.2;01/11/11 14:58;24949920.0;3;False;27;3;5;3;5.40;2;1;2;5.00;2;5;3;278;2;0.00;1;2;80.76;1;3;0;2;False;False;False
True;;3;221.3;03/11/11 10:26;19868640.0;2;False;69;2;12;2;5.75;1;1;3;12.00;3;12;1;258;3;0.00;2;3;21.329.000.000.000.000;3;1;0;3;False;False;False
False;222;4;222.1;27/01/11 17:26;6780.0;1;True;280;1;43;1;6.51;1;3;1;14.33;2;27;2;643;1;0.02;3;2;7.215.987;4;1;1;1;True;True;False
True;;4;222.2;16/06/11 11:34;12081660.0;2;False;180;3;32;3;5.62;2;3;2;10.67;4;14;3;551;2;0.01;2;3;49.597.130.000.000.000;2;3;0;2;False;False;False
True;;4;222.3;16/06/11 13:13;12087600.0;3;False;221;2;42;2;5.26;3;3;3;14.00;3;29;1;550;3;0.03;4;1;6.506.700.000.000.000;3;2;0;3;False;False;False
False;;4;222.4;08/11/11 23:17;16962240.0;4;False;64;4;13;4;4.92;4;3;4;4.33;1;6;4;527;4;0.00;1;4;1.630.987;1;4;0;4;False;False;False
False;223;5;223.1;01/11/11 15:10;180.0;1;False;444;1;91;1;4.88;4;4;1;22.75;3;31;1;424;1;0.05;5;1;13.266.825.000.000.000;5;1;0;1;False;False;False
False;;5;223.2;01/11/11 16:07;3600.0;2;True;59;3;11;3;5.36;1;1;4;11.00;5;11;3;417;2;0.00;1;3;153.9;3;3;0;2;False;False;False
True;;5;223.3;03/11/11 11:11;5083440.0;3;False;32;5;6;5;5.33;2;1;5;6.00;1;6;5;401;3;0.00;2;4;6.935.000.000.000.000;1;5;0;3;False;False;False
True;;5;223.4;15/11/11 07:58;26585460.0;4;False;247;2;47;2;5.26;3;3;2;15.67;4;21;2;380;4;0.02;4;2;7.811.213;4;2;0;4;False;False;False
False;;5;223.5;15/11/11 10:17;26593800.0;5;False;42;4;9;4;4.67;5;2;3;4.50;2;8;4;377;5;0.00;3;5;92365;2;4;0;5;False;False;False
False;224;4;224.1;24/01/13 23:05;1920.0;1;False;935;2;156;1;5.99;4;6;2;26.00;1;47;1;716;1;0.15;4;1;24.135.499.999.999.900;3;2;0;1;True;True;False
False;;4;224.2;24/01/13 23:35;3720.0;2;False;646;3;94;3;6.87;2;4;3;23.50;2;30;2;713;2;0.04;2;3;19.051.750.000.000.000;2;3;0;2;False;False;False
True;;4;224.3;25/01/13 09:22;38940.0;3;True;1025;1;141;2;7.27;1;7;1;20.14;3;29;3;700;3;0.11;3;2;28.950.646;4;1;0;3;True;True;False
False;;4;224.4;25/01/13 10:44;43860.0;4;False;368;4;60;4;6.13;3;4;4;15.00;4;29;4;690;4;0.03;1;4;981.46;1;4;0;4;False;False;False
False;225;3;225.1;17/01/13 11:16;10980.0;1;False;391;1;71;1;5.51;3;3;1;23.67;2;48;1;633;1;0.04;3;1;10.438.413;3;1;0;1;False;True;False
False;;3;225.2;17/01/13 11:20;11220.0;2;False;7;3;1;3;7.00;1;1;3;1.00;3;1;3;630;2;0.00;1;3;-33.999.999.999.999.900;1;3;0;2;False;False;False
True;;3;225.3;25/01/13 13:12;709140.0;3;True;334;2;53;2;6.30;2;2;2;26.50;1;37;2;601;3;0.02;2;2;8.915.450.000.000.000;2;2;0;3;True;True;False
False;226;8;226.1;29/01/13 12:43;1800.0;1;False;288;8;48;8;6.00;3;3;8;16.00;4;26;3;1381;1;0.02;1;6;804.85;2;7;0;1;False;False;False
False;;8;226.2;29/01/13 13:05;3120.0;2;False;347;6;57;6;6.09;2;5;4;11.40;7;20;6;1380;2;0.02;2;7;9.682.560.000.000.000;3;6;0;2;False;True;False
False;;8;226.3;29/01/13 15:59;13560.0;3;False;759;2;118;2;6.43;1;5;5;23.60;1;39;2;1370;3;0.05;4;3;18.934.140.000.000.000;7;2;0;3;True;True;False
False;;8;226.4;29/01/13 17:12;17940.0;4;False;436;4;81;4;5.38;7;4;6;20.25;3;21;5;1365;4;0.05;5;4;11.369.075.000.000.000;5;4;0;4;False;False;False
False;;8;226.5;30/01/13 10:28;80100.0;5;False;3367;1;192;1;17.54;8;9;1;21.33;2;52;1;1358;5;0.25;8;1;85.005.287;8;1;0;5;True;True;False
False;;8;226.6;30/01/13 12:22;86940.0;6;False;636;3;109;3;5.83;4;8;2;13.62;5;26;4;1351;6;0.08;7;2;16.063.218.000.000.000;6;3;0;6;False;False;False
False;;8;226.7;30/01/13 15:06;96780.0;7;False;423;5;78;5;5.42;6;7;3;11.14;8;19;7;1347;7;0.05;6;5;11.215.546.000.000.000;4;5;0;7;True;False;False
False;;8;226.8;30/01/13 15:39;98760.0;8;False;294;7;51;7;5.76;5;4;7;12.75;6;17;8;1346;8;0.02;3;8;7.917.825;1;8;0;8;False;False;False
False;227;7;227.1;01/02/13 13:10;540.0;1;False;213;5;42;4;5.07;5;1;5;42.00;2;42;2;863;1;0.02;4;3;578.99;3;5;0;1;False;False;False
False;;7;227.2;01/02/13 13:19;1080.0;2;False;346;3;13;6;26.62;7;1;6;13.00;6;13;5;861;2;0.00;1;5;9.806.800.000.000.000;5;3;0;2;False;False;False
False;;7;227.3;01/02/13 13:21;1200.0;3;False;247;4;46;3;5.37;4;3;3;15.33;4;22;3;860;3;0.02;5;4;5.921.887;4;4;0;3;False;False;False
False;;7;227.4;01/02/13 14:43;6120.0;4;False;5;7;1;7;5.00;6;1;7;1.00;7;1;7;854;4;0.00;2;6;-33.999.999.999.999.900;1;7;0;4;False;False;False
True;;7;227.5;04/02/13 11:28;7770420.0;5;True;840;1;145;1;5.79;2;7;2;20.71;3;49;1;781;5;0.14;7;1;21.990.869;7;1;0;5;False;True;False
False;;7;227.6;04/02/13 11:32;7770660.0;6;False;97;6;18;5;5.39;3;2;4;9.00;1;11;6;780;6;0.00;3;7;27.112.000.000.000.000;2;6;0;6;False;False;False
False;;7;227.7;04/02/13 12:53;7775520.0;7;False;628;2;106;2;5.92;1;8;1;13.25;5;21;4;776;7;0.06;6;2;17.831.775.000.000.000;6;2;0;7;False;False;False
False;228;5;228.1;23/05/12 12:40;97200.0;1;False;231;1;46;1;5.02;4;5;1;9.20;2;17;2;616;1;0.03;5;1;6.369.979.999.999.990;5;1;0;1;False;False;False
False;;5;228.2;23/05/12 17:14;113640.0;2;False;149;3;31;3;4.81;5;4;2;7.75;3;16;3;613;2;0.01;2;2;3.532.325;2;4;0;2;False;True;False
False;;5;228.3;29/05/12 15:40;626400.0;3;False;169;2;33;2;5.12;3;2;4;16.50;5;21;1;610;3;0.01;3;3;35.664.500.000.000.000;3;3;0;3;False;False;False
False;;5;228.4;30/05/12 07:09;682140.0;4;False;63;5;12;5;5.25;2;2;5;6.00;4;10;5;607;4;0.00;1;5;140.15;1;5;0;4;False;False;False
False;;5;228.5;05/02/13 09:16;29806560.0;5;False;148;4;28;4;5.29;1;3;3;9.33;1;11;4;479;5;0.01;4;4;3.774.487.000.000.000;4;2;0;5;False;False;False
False;229;5;229.1;27/01/13 16:20;170520.0;1;False;359;2;65;2;5.52;3;5;2;13.00;4;29;1;687;1;0.03;4;2;8.626.800.000.000.000;4;2;0;1;False;False;False
False;;5;229.2;27/01/13 16:28;171000.0;2;False;132;3;24;3;5.50;4;1;3;24.00;1;24;2;685;2;0.01;3;3;3.359.700.000.000.000;3;3;0;2;False;False;False
False;;5;229.3;05/02/13 11:51;8362380.0;3;False;68;5;13;5;5.23;5;1;4;13.00;5;13;5;625;3;0.00;1;4;178.28;1;5;0;3;False;False;False
False;;5;229.4;05/02/13 12:53;8366100.0;4;False;522;1;87;1;6.00;1;6;1;14.50;2;21;3;622;4;0.04;5;1;1.229.065;5;1;0;4;False;True;False
False;;5;229.5;05/02/13 13:00;8366520.0;5;False;84;4;14;4;6.00;2;1;5;14.00;3;14;4;620;5;0.00;2;5;19.047.000.000.000.000;2;4;0;5;False;False;False
False;230;1;230.1;05/02/13 13:06;4200.0;1;False;828;1;131;1;6.32;1;9;1;14.56;1;40;1;418;1;0.09;1;1;21.730.883.999.999.900;1;1;0;1;True;False;False
False;231;3;231.1;11/02/13 14:42;8580.0;1;False;478;1;82;1;5.83;2;6;1;13.67;2;41;1;499;1;0.06;3;1;13.821.413.000.000.000;3;1;0;1;False;False;False
False;;3;231.2;11/02/13 14:51;9120.0;2;False;403;2;67;3;6.01;1;4;3;16.75;1;24;3;498;2;0.04;2;2;11.591.425.000.000.000;2;2;0;2;False;False;False
False;;3;231.3;11/02/13 17:27;18480.0;3;False;378;3;69;2;5.48;3;6;2;11.50;3;26;2;493;3;0.03;1;3;10.744.950.000.000.000;1;3;0;3;False;False;False
False;232;3;232.1;11/02/13 13:02;28320.0;1;False;194;1;34;1;5.71;3;3;1;11.33;3;23;2;419;1;0.01;1;1;4.018.287;2;2;0;1;True;True;False
True;;3;232.2;12/02/13 00:12;2574120.0;2;False;176;2;29;2;6.07;2;2;2;14.50;2;25;1;415;2;0.01;2;2;43.846.500.000.000.000;3;1;0;2;False;True;False
True;;3;232.3;12/02/13 11:30;2614800.0;3;False;116;3;19;3;6.11;1;1;3;19.00;1;19;3;400;3;0.01;3;3;3.340.200.000.000.000;1;3;0;3;False;False;False
False;233;4;233.1;13/02/13 11:06;9360.0;1;False;1261;3;218;3;5.78;3;7;3;31.14;1;70;2;758;1;0.21;2;3;32.415.546;2;3;0;1;False;True;False
True;;4;233.2;14/02/13 07:51;84060.0;2;False;1640;1;250;1;6.56;1;11;1;22.73;4;118;1;751;2;0.30;4;1;37.928.747.000.000.000;4;1;0;2;False;True;False
True;;4;233.3;14/02/13 15:25;111300.0;3;True;1324;2;231;2;5.73;4;9;2;25.67;3;70;3;743;3;0.29;3;2;34.164.213;3;2;0;3;True;True;False
False;;4;233.4;15/02/13 04:39;158940.0;4;False;68;4;11;4;6.18;2;3;4;3.67;2;5;4;733;4;0.00;1;4;12.744.130.000.000.000;1;4;0;4;False;False;False
False;234;2;234.1;12/02/13 10:01;2544420.0;1;True;982;1;132;1;7.44;1;3;1;44.00;2;88;1;433;1;0.08;2;1;24.205.699.999.999.900;2;1;0;1;True;True;False
False;;2;234.2;17/02/13 03:17;22363020.0;2;False;34;2;8;2;4.25;2;1;2;8.00;1;8;2;390;2;0.00;1;2;81.93;1;2;0;2;False;False;False
True;235;8;235.1;15/02/13 14:39;10800.0;1;False;233;3;44;2;5.30;5;2;5;22.00;4;27;1;931;1;0.02;5;2;5.947.900.000.000.000;6;3;0;1;False;False;False
True;;8;235.2;18/02/13 05:52;238380.0;2;False;177;4;35;4;5.06;7;2;6;17.50;5;23;4;918;2;0.02;6;3;475035;4;5;0;2;False;False;False
True;;8;235.3;18/02/13 09:42;252180.0;3;True;151;7;29;5;5.21;6;2;7;14.50;6;16;7;913;3;0.01;2;5;39.126.500.000.000.000;2;7;0;3;False;False;False
False;;8;235.4;18/02/13 12:18;261540.0;4;False;175;5;29;6;6.03;3;3;3;9.67;1;22;5;903;4;0.01;3;6;43.658.130.000.000.000;3;6;0;4;False;False;False
False;;8;235.5;18/02/13 12:58;263940.0;5;False;350;2;43;3;8.14;1;4;2;10.75;8;22;6;902;5;0.02;7;4;9.680.025;7;2;0;5;True;False;False
False;;8;235.6;18/02/13 13:07;264480.0;6;False;43;8;9;8;4.78;8;1;8;9.00;3;9;8;900;6;0.00;1;8;117.72;1;8;0;6;False;False;False
False;;8;235.7;18/02/13 13:16;265020.0;7;False;557;1;72;1;7.74;2;5;1;14.40;7;25;3;898;7;0.03;8;1;13.234.260.000.000.000;8;1;0;7;True;True;False
False;;8;235.8;18/02/13 13:24;265500.0;8;False;170;6;29;7;5.86;4;3;4;9.67;2;26;2;895;8;0.01;4;7;50.738.130.000.000.000;5;4;0;8;False;False;False
True;236;1;236.1;19/02/13 22:13;42720.0;1;True;247;1;39;1;6.33;1;2;1;19.50;1;27;1;316;1;0.01;1;1;6.174.150.000.000.000;1;1;0;1;False;False;False
False;237;7;237.1;17/02/13 14:12;162600.0;1;False;277;4;52;4;5.33;6;4;3;13.00;6;25;4;652;1;0.03;4;3;6.856.800.000.000.000;4;4;0;1;False;False;False
False;;7;237.2;19/02/13 08:21;314340.0;2;False;713;1;90;2;7.92;2;5;2;18.00;3;58;1;631;2;0.06;6;2;20.800.299.999.999.900;7;1;0;2;False;False;False
False;;7;237.3;19/02/13 08:45;315780.0;3;False;313;3;53;3;5.91;3;3;4;17.67;4;26;3;629;3;0.03;5;4;7.701.013;5;3;0;3;False;False;False
False;;7;237.4;19/02/13 09:11;317340.0;4;False;16;7;2;7;8.00;1;1;7;2.00;2;2;7;628;4;0.00;1;6;32.39;1;7;0;4;False;False;False
False;;7;237.5;21/02/13 16:49;517620.0;5;False;526;2;97;1;5.42;5;6;1;16.17;5;27;2;602;5;0.08;7;1;13.949.163;6;2;0;5;False;True;False
True;;7;237.6;22/02/13 09:17;576900.0;6;True;171;5;33;5;5.18;7;3;5;11.00;7;18;5;595;6;0.01;3;5;42.530.000.000.000.000;3;5;0;6;False;True;False
False;;7;237.7;22/02/13 10:09;580020.0;7;False;67;6;12;6;5.58;4;2;6;6.00;1;11;6;593;7;0.00;2;7;15.195.000.000.000.000;2;6;0;7;False;False;False
